TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
262.64,33,07-05-2010 16:26,09-06-2010 10:44,32,7.958787879,Medium,United Kingdom,0.087671233,376.40625,263
5925.48,51,02-12-2009 14:52,03-12-2010 12:43,365,116.1858824,VIP,United Kingdom,1,51,5926
373.16,55,25-01-2010 10:26,09-02-2010 10:47,15,6.784727273,Medium,United Kingdom,0.04109589,1338.333333,374
1757.98,324,20-09-2010 11:24,30-11-2010 10:56,70,5.425864198,VIP,United Kingdom,0.191780822,1689.428571,1758
405.48,85,27-06-2010 13:34,06-12-2010 15:27,162,4.770352941,Medium,United Kingdom,0.443835616,191.5123457,406
1609.37,143,13-10-2010 14:03,29-11-2010 14:21,47,11.25433566,VIP,United Kingdom,0.128767123,1110.531915,1610
591.96,13,11-11-2010 14:39,11-11-2010 14:39,0,45.53538462,High,United Kingdom,0,0,0
75.76,38,15-12-2009 15:27,09-12-2010 14:10,358,1.993684211,Low,United Kingdom,0.980821918,38.74301676,76
400.47,101,13-10-2010 15:07,26-11-2010 14:09,43,3.965049505,Medium,United Kingdom,0.117808219,857.3255814,401
124.78,42,02-12-2009 11:34,02-12-2009 11:34,0,2.970952381,Medium,United Kingdom,0,0,0
2907.65,53,13-12-2009 15:24,03-12-2010 14:26,354,54.86132075,VIP,United Kingdom,0.969863014,54.64689266,2908
180.61,41,30-11-2010 17:43,30-11-2010 17:43,0,4.405121951,Medium,United Kingdom,0,0,0
334.62,6,29-10-2010 13:20,29-10-2010 13:20,0,55.77,Medium,United Kingdom,0,0,0
2162.93,169,28-05-2010 12:15,15-10-2010 13:47,140,12.79840237,VIP,United Kingdom,0.383561644,440.6071429,2163
449.25,100,14-10-2010 16:14,14-10-2010 16:24,0,4.4925,Medium,United Kingdom,0,0,0
701.96,27,14-12-2009 12:09,20-04-2010 12:01,126,25.99851852,High,United Kingdom,0.345205479,78.21428571,702
133.34,33,30-11-2010 13:23,30-11-2010 13:23,0,4.040606061,Medium,United Kingdom,0,0,0
388.84,66,28-03-2010 12:20,28-03-2010 12:20,0,5.891515152,Medium,United Kingdom,0,0,0
3867.5,141,22-02-2010 15:39,26-10-2010 13:46,245,27.42907801,VIP,United Arab Emirates,0.671232877,210.0612245,3868
338.46,31,16-12-2009 13:40,16-12-2009 13:40,0,10.91806452,Medium,United Kingdom,0,0,0
689.67,58,20-09-2010 15:32,21-10-2010 12:09,30,11.89086207,High,United Kingdom,0.082191781,705.6666667,690
3786.7,178,19-03-2010 09:53,09-12-2010 15:50,265,21.27359551,VIP,United Kingdom,0.726027397,245.1698113,3787
175.9,50,22-09-2010 12:24,22-09-2010 12:24,0,3.518,Medium,United Kingdom,0,0,0
29562.02,4944,02-12-2009 15:41,09-12-2010 17:27,372,5.979372977,VIP,United Kingdom,1.019178082,4850.967742,29563
430.69,18,16-04-2010 14:23,16-04-2010 14:23,0,23.92722222,Medium,United Kingdom,0,0,0
114.92,25,24-10-2010 10:56,24-10-2010 10:56,0,4.5968,Medium,United Kingdom,0,0,0
596.09,47,12-05-2010 13:04,02-06-2010 15:20,21,12.68276596,High,United Kingdom,0.057534247,816.9047619,597
129.69,9,04-03-2010 12:57,12-07-2010 10:00,129,14.41,Medium,United Kingdom,0.353424658,25.46511628,130
2657.91,114,06-12-2009 13:19,18-10-2010 16:38,316,23.315,VIP,United Kingdom,0.865753425,131.6772152,2658
457.96,24,14-03-2010 15:17,16-08-2010 11:31,154,19.08166667,Medium,United Kingdom,0.421917808,56.88311688,458
51208.87,2499,05-12-2009 12:28,02-12-2010 15:27,362,20.4917447,VIP,United Kingdom,0.991780822,2519.709945,51209
1552.35,232,03-12-2009 17:46,13-10-2010 15:13,313,6.691163793,VIP,United Kingdom,0.857534247,270.543131,1553
543.47,84,08-12-2009 12:51,16-11-2010 12:19,342,6.469880952,High,United Kingdom,0.936986301,89.64912281,544
1596.29,105,03-12-2009 15:09,28-10-2010 15:29,329,15.2027619,VIP,United Kingdom,0.901369863,116.4893617,1597
757.24,103,08-12-2009 11:13,03-09-2010 12:06,269,7.35184466,High,United Kingdom,0.736986301,139.7583643,758
208.97,17,02-12-2010 09:44,02-12-2010 09:44,0,12.29235294,Medium,United Kingdom,0,0,0
1803.2,6,08-03-2010 12:09,09-12-2010 11:35,275,300.5333333,VIP,United Kingdom,0.753424658,7.963636364,1804
7614.24,193,06-12-2009 15:41,05-12-2010 13:08,363,39.45202073,VIP,United Kingdom,0.994520548,194.0633609,7615
717.39,162,11-12-2009 16:48,06-12-2010 12:41,359,4.428333333,High,United Kingdom,0.983561644,164.7075209,718
2990.41,339,10-12-2009 11:27,19-11-2010 13:43,344,8.821268437,VIP,United Kingdom,0.942465753,359.6947674,2991
923.99,88,25-05-2010 17:22,19-11-2010 12:09,177,10.49988636,High,United Kingdom,0.484931507,181.4689266,924
2585.2,128,25-02-2010 12:01,05-12-2010 13:21,283,20.196875,VIP,United Kingdom,0.775342466,165.0883392,2586
321.72,42,08-10-2010 11:49,19-11-2010 12:04,42,7.66,Medium,United Kingdom,0.115068493,365,322
15785.87,640,01-12-2009 10:49,29-11-2010 10:37,362,24.66542188,VIP,United Kingdom,0.991780822,645.3038674,15786
805.3,17,14-12-2009 16:01,12-08-2010 12:43,240,47.37058824,High,United Kingdom,0.657534247,25.85416667,806
424.18,62,02-12-2009 13:39,25-10-2010 15:51,327,6.841612903,Medium,United Kingdom,0.895890411,69.20489297,425
227.15,18,18-11-2010 18:55,18-11-2010 18:55,0,12.61944444,Medium,United Kingdom,0,0,0
599.78,56,10-06-2010 13:47,06-12-2010 17:16,179,10.71035714,High,United Kingdom,0.490410959,114.1899441,600
1213.8,3,23-11-2010 11:39,08-12-2010 08:12,14,404.6,VIP,United Kingdom,0.038356164,78.21428571,1214
913.05,73,15-01-2010 14:48,07-11-2010 13:21,295,12.50753425,High,United Kingdom,0.808219178,90.3220339,914
235.87,15,23-11-2010 12:02,23-11-2010 12:02,0,15.72466667,Medium,United Kingdom,0,0,0
4621.32,133,16-12-2009 15:11,01-12-2010 14:54,349,34.74676692,VIP,United Kingdom,0.956164384,139.0974212,4622
167.1,26,20-01-2010 15:30,20-01-2010 15:30,0,6.426923077,Medium,United Kingdom,0,0,0
3424.02,4,02-02-2010 13:00,05-11-2010 10:52,275,856.005,VIP,United Kingdom,0.753424658,5.309090909,3425
999.48,56,09-11-2010 13:50,09-11-2010 13:52,0,17.84785714,High,United Kingdom,0,0,0
366,19,09-12-2009 16:13,10-03-2010 12:39,90,19.26315789,Medium,United Kingdom,0.246575342,77.05555556,366
291.56,53,25-11-2010 14:35,25-11-2010 14:40,0,5.501132075,Medium,United Kingdom,0,0,0
324.08,31,25-02-2010 20:07,18-06-2010 16:40,112,10.45419355,Medium,United Kingdom,0.306849315,101.0267857,325
2325.92,356,04-12-2009 16:23,06-12-2010 15:13,366,6.533483146,VIP,United Kingdom,1.002739726,355.0273224,2326
703.27,64,29-04-2010 11:10,28-09-2010 14:44,152,10.98859375,High,United Kingdom,0.416438356,153.6842105,704
1091.44,95,21-12-2009 16:34,30-11-2010 16:17,343,11.48884211,VIP,United Kingdom,0.939726027,101.0932945,1092
545.05,96,31-03-2010 10:54,30-11-2010 12:33,244,5.677604167,High,United Kingdom,0.668493151,143.6065574,546
1292.39,221,27-08-2010 14:13,08-12-2010 14:50,103,5.847918552,VIP,United Kingdom,0.282191781,783.1553398,1293
1968.75,222,12-05-2010 16:03,07-12-2010 15:54,208,8.868243243,VIP,United Kingdom,0.569863014,389.5673077,1969
147.12,22,21-05-2010 17:22,13-09-2010 12:01,114,6.687272727,Medium,United Kingdom,0.312328767,70.43859649,148
149.7,3,06-07-2010 10:54,06-07-2010 11:05,0,49.9,Medium,United Kingdom,0,0,0
216.4,24,11-06-2010 12:25,11-06-2010 12:25,0,9.016666667,Medium,United Kingdom,0,0,0
381.09,45,10-11-2010 15:39,10-11-2010 15:39,0,8.468666667,Medium,United Kingdom,0,0,0
1580.38,135,28-01-2010 17:54,01-12-2010 13:21,306,11.70651852,VIP,United Kingdom,0.838356164,161.0294118,1581
291.76,13,09-03-2010 12:33,09-03-2010 12:33,0,22.44307692,Medium,United Kingdom,0,0,0
1142.47,208,14-12-2009 12:24,01-12-2010 11:45,351,5.492644231,VIP,United Kingdom,0.961643836,216.2962963,1143
110.05,8,02-12-2009 13:10,02-12-2009 13:10,0,13.75625,Medium,United Kingdom,0,0,0
261.7,26,13-12-2009 16:04,13-12-2009 16:04,0,10.06538462,Medium,United Kingdom,0,0,0
64.49,14,29-11-2010 13:53,29-11-2010 13:53,0,4.606428571,Low,United Kingdom,0,0,0
3020.64,408,03-12-2009 13:02,04-11-2010 19:12,336,7.403529412,VIP,United Kingdom,0.920547945,443.2142857,3021
225.78,29,06-06-2010 13:22,06-06-2010 13:22,0,7.785517241,Medium,United Kingdom,0,0,0
43.87,19,06-12-2009 14:10,21-03-2010 12:26,104,2.308947368,Low,United Kingdom,0.284931507,66.68269231,44
396.39,40,22-07-2010 14:20,27-07-2010 11:51,4,9.90975,Medium,United Kingdom,0.010958904,3650,397
536.28,17,27-09-2010 10:40,27-09-2010 10:40,0,31.54588235,High,United Kingdom,0,0,0
20137.24,1057,06-12-2009 10:37,06-12-2010 16:58,365,19.05131504,VIP,United Kingdom,1,1057,20138
1574.13,218,15-07-2010 20:05,25-11-2010 19:24,132,7.220779817,VIP,United Kingdom,0.361643836,602.8030303,1575
170.4,8,14-06-2010 16:32,14-06-2010 16:32,0,21.3,Medium,United Kingdom,0,0,0
289.5,2,13-06-2010 13:58,30-06-2010 13:41,16,144.75,Medium,United Kingdom,0.043835616,45.625,290
574.2,4,21-10-2010 12:17,01-12-2010 10:51,40,143.55,High,United Kingdom,0.109589041,36.5,575
244.08,1,02-12-2010 10:10,02-12-2010 10:10,0,244.08,Medium,United Kingdom,0,0,0
638.2,23,09-05-2010 14:07,21-09-2010 18:42,135,27.74782609,High,United Kingdom,0.369863014,62.18518519,639
294,10,18-12-2009 11:03,18-12-2009 11:03,0,29.4,Medium,United Kingdom,0,0,0
128.7,4,17-05-2010 15:30,17-05-2010 15:30,0,32.175,Medium,United Kingdom,0,0,0
2239.1,10,09-12-2009 11:40,17-11-2010 12:01,343,223.91,VIP,United Kingdom,0.939726027,10.64139942,2240
2534.74,48,04-03-2010 10:41,11-11-2010 08:29,251,52.80708333,VIP,United Kingdom,0.687671233,69.80079681,2535
2993.88,286,16-02-2010 15:47,07-11-2010 12:36,263,10.46811189,VIP,United Kingdom,0.720547945,396.9201521,2994
114.69,14,17-03-2010 15:11,17-03-2010 15:11,0,8.192142857,Medium,United Kingdom,0,0,0
344.9,20,29-10-2010 12:23,29-10-2010 12:23,0,17.245,Medium,United Kingdom,0,0,0
540.35,35,04-12-2009 14:33,04-11-2010 12:06,334,15.43857143,High,United Kingdom,0.915068493,38.24850299,541
144.29,29,15-10-2010 14:27,15-10-2010 14:27,0,4.975517241,Medium,United Kingdom,0,0,0
26286.75,17,03-12-2009 12:31,20-09-2010 15:33,291,1546.279412,VIP,United Kingdom,0.797260274,21.32302405,26287
1128.72,5,06-01-2010 15:37,28-04-2010 09:23,111,225.744,VIP,United Kingdom,0.304109589,16.44144144,1129
74.99,25,12-10-2010 16:25,12-10-2010 16:25,0,2.9996,Low,United Kingdom,0,0,0
360.35,72,12-01-2010 11:33,12-01-2010 11:40,0,5.004861111,Medium,United Kingdom,0,0,0
60117.6,87,02-12-2009 11:07,03-12-2010 13:12,366,691.0068966,VIP,United Kingdom,1.002739726,86.76229508,60118
947.26,133,04-01-2010 17:39,09-12-2010 15:20,338,7.122255639,High,United Kingdom,0.926027397,143.6242604,948
627.54,13,31-10-2010 15:15,01-12-2010 12:40,30,48.27230769,High,United Kingdom,0.082191781,158.1666667,628
788.46,98,16-06-2010 11:54,26-11-2010 13:54,163,8.045510204,High,United Kingdom,0.446575342,219.4478528,789
159.17,20,17-06-2010 15:08,17-06-2010 15:08,0,7.9585,Medium,United Kingdom,0,0,0
1618.93,281,09-12-2009 13:22,07-12-2010 12:37,362,5.761316726,VIP,United Kingdom,0.991780822,283.3287293,1619
392.6,3,12-02-2010 16:27,22-02-2010 11:22,9,130.8666667,Medium,United Kingdom,0.024657534,121.6666667,393
465.42,29,11-12-2009 15:37,11-12-2009 15:37,0,16.04896552,Medium,United Kingdom,0,0,0
140.75,2,26-04-2010 14:12,26-04-2010 14:12,0,70.375,Medium,United Kingdom,0,0,0
61.3,11,08-03-2010 12:22,05-07-2010 09:56,118,5.572727273,Low,United Kingdom,0.323287671,34.02542373,62
1697.85,410,01-12-2009 14:48,02-12-2010 19:18,366,4.141097561,VIP,United Kingdom,1.002739726,408.8797814,1698
564.55,149,13-01-2010 15:24,08-06-2010 16:24,146,3.788926174,High,United Kingdom,0.4,372.5,565
643.16,109,19-01-2010 17:25,25-08-2010 15:58,217,5.900550459,High,United Kingdom,0.594520548,183.3410138,644
261.76,35,02-12-2010 13:32,02-12-2010 13:32,0,7.478857143,Medium,United Kingdom,0,0,0
4558.01,515,14-12-2009 13:19,09-12-2010 18:09,360,8.850504854,VIP,United Kingdom,0.98630137,522.1527778,4559
865.49,45,18-01-2010 13:24,27-04-2010 10:14,98,19.23311111,High,United Kingdom,0.268493151,167.6020408,866
223.42,61,19-10-2010 13:19,03-12-2010 11:19,44,3.662622951,Medium,United Kingdom,0.120547945,506.0227273,224
590.44,128,15-07-2010 15:01,01-12-2010 12:23,138,4.6128125,High,United Kingdom,0.378082192,338.5507246,591
2126.09,190,06-12-2009 13:53,25-07-2010 13:08,230,11.18994737,VIP,United Kingdom,0.630136986,301.5217391,2127
161.94,21,09-06-2010 14:04,09-06-2010 14:04,0,7.711428571,Medium,United Kingdom,0,0,0
1035.1,196,28-10-2010 20:03,23-11-2010 13:24,25,5.281122449,VIP,United Kingdom,0.068493151,2861.6,1036
2527.17,181,06-08-2010 11:24,08-12-2010 11:38,124,13.96226519,VIP,United Kingdom,0.339726027,532.7822581,2528
321.79,57,02-12-2010 13:49,02-12-2010 13:49,0,5.645438596,Medium,United Kingdom,0,0,0
1223.31,83,04-11-2010 14:26,04-11-2010 14:26,0,14.7386747,VIP,United Kingdom,0,0,0
1159.99,67,08-12-2009 13:27,09-12-2010 14:05,366,17.31328358,VIP,United Kingdom,1.002739726,66.81693989,1160
201.27,31,11-11-2010 14:42,11-11-2010 14:42,0,6.492580645,Medium,United Kingdom,0,0,0
239.12,17,25-10-2010 10:40,25-10-2010 10:40,0,14.06588235,Medium,United Kingdom,0,0,0
138.18,13,28-01-2010 09:38,28-01-2010 09:38,0,10.62923077,Medium,United Kingdom,0,0,0
171.71,24,09-11-2010 13:23,09-11-2010 13:24,0,7.154583333,Medium,United Kingdom,0,0,0
999.51,194,01-12-2009 11:51,12-11-2010 14:13,346,5.152113402,High,United Kingdom,0.947945205,204.6531792,1000
766.87,151,07-06-2010 11:23,28-11-2010 16:04,174,5.078609272,High,United Kingdom,0.476712329,316.7528736,767
288.42,85,07-12-2009 13:35,09-08-2010 16:56,245,3.393176471,Medium,United Kingdom,0.671232877,126.6326531,289
207.33,29,25-11-2010 13:49,25-11-2010 13:49,0,7.149310345,Medium,United Kingdom,0,0,0
896.77,28,07-12-2009 15:19,24-11-2010 09:57,351,32.0275,High,United Kingdom,0.961643836,29.11680912,897
206.95,33,27-04-2010 12:46,27-04-2010 12:46,0,6.271212121,Medium,United Kingdom,0,0,0
252.88,52,15-11-2010 13:04,15-11-2010 13:04,0,4.863076923,Medium,United Kingdom,0,0,0
225.99,60,01-04-2010 14:23,01-04-2010 14:23,0,3.7665,Medium,United Kingdom,0,0,0
1595.14,227,29-03-2010 10:37,16-11-2010 09:56,231,7.027048458,VIP,United Kingdom,0.632876712,358.6796537,1596
419.38,27,17-11-2010 17:01,22-11-2010 16:34,4,15.53259259,Medium,United Kingdom,0.010958904,2463.75,420
482.33,67,11-06-2010 11:48,25-11-2010 11:00,166,7.198955224,Medium,United Kingdom,0.454794521,147.3192771,483
639.24,58,01-12-2009 13:07,24-11-2010 15:31,358,11.02137931,High,United Kingdom,0.980821918,59.13407821,640
338.41,81,26-11-2010 13:16,08-12-2010 15:17,12,4.177901235,Medium,United Kingdom,0.032876712,2463.75,339
124.25,6,24-05-2010 17:34,24-05-2010 17:34,0,20.70833333,Medium,United Kingdom,0,0,0
509.01,75,02-12-2009 15:38,16-09-2010 11:37,287,6.7868,High,United Kingdom,0.78630137,95.38327526,510
244.37,53,08-12-2009 11:07,29-11-2010 10:57,355,4.610754717,Medium,United Kingdom,0.97260274,54.49295775,245
353.51,23,28-11-2010 15:09,28-11-2010 15:09,0,15.37,Medium,United Kingdom,0,0,0
524.83,41,17-12-2009 12:27,23-11-2010 10:22,340,12.80073171,High,United Kingdom,0.931506849,44.01470588,525
215.22,50,12-11-2010 11:08,12-11-2010 11:08,0,4.3044,Medium,United Kingdom,0,0,0
17642.89,67,06-01-2010 12:35,20-10-2010 14:28,287,263.3267164,VIP,United Kingdom,0.78630137,85.20905923,17643
1896.84,148,25-02-2010 11:49,15-06-2010 13:40,110,12.81648649,VIP,United Kingdom,0.301369863,491.0909091,1897
410.79,63,21-05-2010 13:28,01-12-2010 17:35,194,6.52047619,Medium,United Kingdom,0.531506849,118.5309278,411
115.3,13,16-12-2009 13:16,16-12-2009 13:16,0,8.869230769,Medium,United Kingdom,0,0,0
476.9,47,27-01-2010 16:00,25-10-2010 14:24,270,10.14680851,Medium,United Kingdom,0.739726027,63.53703704,477
165,1,04-10-2010 15:11,04-10-2010 15:11,0,165,Medium,United Kingdom,0,0,0
175.85,15,15-10-2010 11:05,05-11-2010 15:52,21,11.72333333,Medium,United Kingdom,0.057534247,260.7142857,176
190.48,12,14-06-2010 12:31,14-06-2010 12:31,0,15.87333333,Medium,United Kingdom,0,0,0
216.41,32,15-07-2010 18:47,18-07-2010 10:52,2,6.7628125,Medium,United Kingdom,0.005479452,5840,217
894.53,261,11-06-2010 13:59,19-11-2010 13:16,160,3.427318008,High,United Kingdom,0.438356164,595.40625,895
1177.72,112,30-03-2010 17:33,25-11-2010 12:37,239,10.51535714,VIP,United Kingdom,0.654794521,171.0460251,1178
2074.07,17,22-07-2010 16:21,27-07-2010 10:37,4,122.0041176,VIP,United Kingdom,0.010958904,1551.25,2075
192.05,4,05-05-2010 13:28,05-05-2010 13:28,0,48.0125,Medium,United Kingdom,0,0,0
433.77,18,07-03-2010 15:30,07-03-2010 15:30,0,24.09833333,Medium,United Kingdom,0,0,0
451.3,63,26-11-2010 11:00,26-11-2010 11:00,0,7.163492063,Medium,United Kingdom,0,0,0
335.52,104,29-11-2010 12:36,29-11-2010 12:36,0,3.226153846,Medium,United Kingdom,0,0,0
546.34,8,19-11-2010 13:42,19-11-2010 13:46,0,68.2925,High,United Kingdom,0,0,0
1142.37,232,18-12-2009 12:04,19-11-2010 13:56,336,4.924008621,VIP,United Kingdom,0.920547945,252.0238095,1143
97.4,14,01-12-2009 13:48,14-10-2010 12:46,316,6.957142857,Low,United Kingdom,0.865753425,16.17088608,98
141.48,27,01-06-2010 15:59,01-06-2010 15:59,0,5.24,Medium,United Kingdom,0,0,0
548.22,158,09-03-2010 11:19,30-11-2010 13:07,266,3.469746835,High,United Kingdom,0.728767123,216.8045113,549
4536.29,475,14-01-2010 10:04,09-12-2010 13:24,329,9.550084211,VIP,United Kingdom,0.901369863,526.9756839,4537
116.1,9,16-06-2010 10:53,16-06-2010 10:53,0,12.9,Medium,United Kingdom,0,0,0
287.91,62,08-12-2010 12:35,08-12-2010 12:35,0,4.643709677,Medium,United Kingdom,0,0,0
1417.01,73,28-05-2010 15:31,17-11-2010 13:25,172,19.41109589,VIP,United Kingdom,0.471232877,154.9127907,1418
189.63,26,28-02-2010 11:36,28-02-2010 11:36,0,7.293461538,Medium,United Kingdom,0,0,0
326.09,83,23-11-2010 12:57,23-11-2010 13:11,0,3.928795181,Medium,United Kingdom,0,0,0
222.64,52,03-08-2010 13:03,03-08-2010 13:03,0,4.281538462,Medium,United Kingdom,0,0,0
500.92,87,28-04-2010 13:24,28-09-2010 14:26,153,5.757701149,High,United Kingdom,0.419178082,207.5490196,501
337.66,18,11-11-2010 15:51,11-11-2010 15:51,0,18.75888889,Medium,United Kingdom,0,0,0
2282.28,55,09-12-2009 12:17,15-03-2010 13:58,96,41.496,VIP,United Kingdom,0.263013699,209.1145833,2283
10877.18,16,24-05-2010 11:11,24-05-2010 11:11,0,679.82375,VIP,United Kingdom,0,0,0
271.05,12,30-06-2010 12:36,02-07-2010 11:42,1,22.5875,Medium,United Kingdom,0.002739726,4380,272
176.5,11,12-11-2010 08:18,12-11-2010 08:18,0,16.04545455,Medium,United Kingdom,0,0,0
4381.78,222,22-10-2010 13:27,07-12-2010 09:13,45,19.73774775,VIP,United Kingdom,0.123287671,1800.666667,4382
190.95,11,31-03-2010 12:29,31-03-2010 12:29,0,17.35909091,Medium,United Kingdom,0,0,0
1188.46,134,18-01-2010 12:42,11-11-2010 16:55,297,8.869104478,VIP,United Kingdom,0.81369863,164.6801347,1189
603.9,13,10-02-2010 09:38,16-06-2010 13:45,126,46.45384615,High,United Kingdom,0.345205479,37.65873016,604
1185.46,75,24-05-2010 08:34,27-10-2010 16:41,156,15.80613333,VIP,United Kingdom,0.42739726,175.4807692,1186
4369.56,82,04-12-2009 11:36,08-12-2010 13:03,369,53.28731707,VIP,United Kingdom,1.010958904,81.11111111,4370
912.15,27,21-04-2010 08:55,18-11-2010 10:05,211,33.78333333,High,United Kingdom,0.578082192,46.70616114,913
186.6,3,16-03-2010 13:05,14-11-2010 10:46,242,62.2,Medium,United Kingdom,0.663013699,4.524793388,187
3667.83,57,01-02-2010 15:01,19-09-2010 15:37,230,64.34789474,VIP,United Kingdom,0.630136986,90.45652174,3668
3473.8,173,09-12-2009 16:00,16-11-2010 10:05,341,20.07976879,VIP,United Kingdom,0.934246575,185.1759531,3474
1122.4,43,20-10-2010 11:42,18-11-2010 10:08,28,26.10232558,VIP,United Kingdom,0.076712329,560.5357143,1123
2455.68,513,28-02-2010 16:14,21-11-2010 15:56,265,4.786900585,VIP,United Kingdom,0.726027397,706.5849057,2456
314.1,9,08-02-2010 13:28,08-02-2010 13:28,0,34.9,Medium,United Kingdom,0,0,0
975.63,60,05-12-2009 10:31,09-12-2010 10:33,369,16.2605,High,United Kingdom,1.010958904,59.3495935,976
1019.44,43,22-07-2010 10:31,01-12-2010 09:53,131,23.70790698,VIP,United Kingdom,0.35890411,119.8091603,1020
3171.54,181,29-07-2010 11:47,30-11-2010 12:09,124,17.52232044,VIP,United Kingdom,0.339726027,532.7822581,3172
151.49,8,24-11-2010 14:02,24-11-2010 14:02,0,18.93625,Medium,United Kingdom,0,0,0
1699.25,149,07-12-2009 11:40,08-12-2010 10:21,365,11.40436242,VIP,United Kingdom,1,149,1700
389.4,44,21-03-2010 15:50,10-10-2010 16:01,203,8.85,Medium,United Kingdom,0.556164384,79.11330049,390
590.78,13,05-08-2010 12:19,05-08-2010 12:19,0,45.44461538,High,United Kingdom,0,0,0
463.53,40,07-11-2010 11:44,07-11-2010 11:44,0,11.58825,Medium,United Kingdom,0,0,0
704.75,6,16-11-2010 08:09,21-11-2010 15:47,5,117.4583333,High,United Kingdom,0.01369863,438,705
955.8,42,21-03-2010 11:57,01-12-2010 12:08,255,22.75714286,High,United Kingdom,0.698630137,60.11764706,956
10705.8,86,01-12-2009 09:43,25-11-2010 12:00,359,124.4860465,VIP,United Kingdom,0.983561644,87.43732591,10706
428.45,10,19-09-2010 11:57,19-09-2010 11:57,0,42.845,Medium,United Kingdom,0,0,0
321.9,54,14-10-2010 12:32,14-10-2010 12:32,0,5.961111111,Medium,United Kingdom,0,0,0
360.85,25,25-04-2010 13:18,25-04-2010 13:18,0,14.434,Medium,United Kingdom,0,0,0
7111.18,61,04-12-2009 12:37,09-12-2010 10:00,369,116.5767213,VIP,United Kingdom,1.010958904,60.33875339,7112
2346.19,25,31-03-2010 10:27,21-09-2010 15:41,174,93.8476,VIP,United Kingdom,0.476712329,52.44252874,2347
3374.22,56,07-01-2010 11:16,19-09-2010 14:03,255,60.25392857,VIP,United Kingdom,0.698630137,80.15686275,3375
1723.04,27,19-04-2010 14:09,08-10-2010 15:09,172,63.8162963,VIP,United Kingdom,0.471232877,57.29651163,1724
808.81,195,14-07-2010 14:30,23-09-2010 13:54,70,4.14774359,High,United Kingdom,0.191780822,1016.785714,809
1965.52,50,17-12-2009 11:06,19-11-2010 10:55,336,39.3104,VIP,United Kingdom,0.920547945,54.31547619,1966
527.94,86,08-11-2010 16:31,08-11-2010 16:31,0,6.138837209,High,United Kingdom,0,0,0
451.56,30,07-06-2010 14:19,07-06-2010 14:19,0,15.052,Medium,United Kingdom,0,0,0
399.61,69,03-02-2010 13:52,30-11-2010 14:21,300,5.791449275,Medium,United Kingdom,0.821917808,83.95,400
